10,3,6,8,65
6,2,5,6,46
5,5,2,5,39
10,5,6,10,76
10,3,8,9,78
10,5,5,8,71
9,10,5,8,83
8,3,7,6,58
8,6,8,7,70
7,10,7,6,73
7,9,6,9,78
3,2,4,3,29
3,9,9,8,70
10,2,4,4,48
8,3,8,6,65
7,9,8,6,76
10,2,3,10,64
5,5,9,4,57
6,9,4,6,61
3,10,2,9,58
10,6,7,6,71
9,5,3,10,66
3,8,4,7,52
2,7,8,8,62
3,7,7,4,51
9,5,6,10,75
8,6,6,5,61
5,9,8,5,64
7,2,9,1,47
7,2,2,8,48
2,8,10,7,65
2,3,9,2,41
5,6,8,8,64
9,5,4,7,62
7,3,6,8,61
7,7,10,9,79
4,9,2,5,52
10,5,2,8,63
3,4,6,6,50
7,4,4,4,48
9,2,3,6,51
7,8,7,6,72
3,5,3,6,43
4,8,10,7,75
7,8,2,8,62
4,4,7,4,50
9,6,6,8,74
10,5,5,10,78
10,8,10,10,97
6,3,2,6,44
3,10,7,6,65
7,8,5,8,68
3,7,8,4,52
8,10,7,10,84
5,8,10,9,79
9,9,3,10,77
3,8,2,9,58
2,4,2,5,29
5,6,2,4,45
4,3,9,2,45
9,4,3,5,51
8,9,6,9,82
5,10,9,8,83
8,2,10,9,70
6,2,9,6,56
7,3,2,3,39
9,2,3,4,46
10,10,4,10,84
10,4,6,5,64
7,8,4,10,70
10,3,2,10,62
4,7,5,5,54
5,8,2,6,52
7,2,7,5,54
9,10,3,8,73
2,4,8,3,41
8,5,4,10,67
9,9,8,9,90
7,2,7,8,61
4,10,6,9,74
2,8,2,3,40
8,3,6,6,58
3,2,4,2,25
5,4,5,3,44
7,10,3,7,68
3,6,5,3,45
2,10,4,9,63
9,9,4,8,75
5,2,9,6,56
10,5,10,10,84
2,9,4,1,41
7,3,7,2,50
8,8,9,10,90
2,5,8,1,37
2,9,5,7,59
10,5,5,9,73
7,7,9,8,79
7,9,10,6,77
6,9,4,6,64
2,2,7,2,35
5,6,9,8,67
7,3,5,8,56
6,7,7,5,63
3,6,4,6,46
6,3,6,6,52
5,10,9,10,87
5,9,4,10,69
7,2,4,3,40
9,3,8,4,63
4,4,2,3,29
5,10,6,8,72
10,2,7,7,66
8,8,8,9,83
2,5,5,1,35
7,10,2,8,70
4,7,6,3,49
10,8,2,7,64
3,8,5,5,50
2,10,4,1,45
6,3,4,5,43
2,2,2,1,16
3,5,7,2,44
10,7,5,10,81
7,5,2,8,53
5,3,8,4,47
3,7,3,6,50
6,8,4,10,72
4,4,3,3,34
10,6,3,10,71
5,3,10,4,55
8,3,8,6,63
4,10,4,6,60
9,3,10,6,69
3,10,6,9,68
7,7,5,8,64
7,5,2,8,53
6,10,9,7,82
9,8,8,7,78
6,5,10,7,72
7,2,5,4,46
6,10,5,7,67
10,8,6,10,82
5,6,5,5,55
2,2,10,3,45
8,4,9,8,70
2,7,3,5,42
2,2,3,3,24
6,5,2,6,45
5,5,5,5,47
9,2,7,5,54
4,8,8,8,72
7,5,6,5,55
7,7,8,6,70
6,6,3,5,52
6,3,3,6,45
7,3,9,7,68
3,10,10,10,85
7,10,6,9,79
9,5,9,10,84
3,9,9,7,73
8,8,9,10,84
3,5,8,4,50
9,9,7,10,90
2,6,3,8,46
3,9,5,7,62
4,8,5,8,63
4,3,7,5,48
6,9,4,9,73
6,3,3,6,42
9,7,8,10,87
7,5,2,7,49
5,7,10,6,67
8,2,10,1,50
2,6,7,1,39
8,6,5,6,62
3,4,3,5,36
7,4,6,4,52
6,4,7,7,58
2,6,7,4,49
10,2,4,10,68
4,9,4,3,49
3,4,5,3,39
4,3,10,2,44
8,10,2,10,72
7,2,2,6,41
9,7,6,10,78
9,9,7,10,89
5,4,8,6,59
8,4,8,8,69
5,6,6,6,56
4,8,2,5,47
5,7,6,8,66
9,8,7,9,81
4,8,5,6,57
5,6,9,6,66
7,4,5,9,63
3,5,2,4,38
4,4,6,5,45
7,6,8,9,76
8,5,7,9,75
7,5,3,8,55
2,2,4,1,22
5,4,6,7,58
6,4,10,7,64
7,2,4,4,40
9,4,3,10,65
9,3,10,4,64
9,9,3,9,78
9,9,6,10,87
7,9,2,6,57
7,6,7,7,64
6,4,2,5,39
6,5,5,4,48
5,10,8,4,70
8,4,8,4,57
2,3,5,5,39
10,6,7,10,81
2,8,2,1,34
6,7,8,7,69
8,2,5,1,41
7,9,10,10,93
2,6,5,1,35
2,3,8,5,42
10,5,5,10,72
4,4,8,4,50
8,8,5,7,67
2,2,2,1,19
7,5,6,5,55
8,10,6,9,82
10,8,6,9,80
6,3,4,2,36
4,6,2,8,53
4,5,3,7,47
5,2,5,3,39
3,6,6,3,43
2,7,6,8,56
7,7,2,6,52
10,10,2,10,83
10,9,6,10,87
5,3,10,7,59
4,4,6,4,44
6,9,9,6,72
2,5,9,7,54
7,2,7,4,48
6,3,5,2,40
8,8,3,7,62
10,3,8,10,80
2,8,9,4,58
9,10,3,10,78
10,2,8,7,67
5,8,2,4,44
5,4,6,7,54
6,5,10,8,73
5,7,4,5,49
9,7,7,10,83
8,3,7,5,58
9,3,4,10,66
2,10,4,7,54
9,10,5,10,85
8,2,3,10,55
3,2,10,2,40
2,8,10,6,68
2,10,8,4,62
10,4,7,3,61
10,4,9,10,83
6,7,2,7,52
3,8,10,5,66
4,7,10,8,75
8,3,4,10,64
4,9,10,10,84
3,10,6,6,64
2,3,3,3,24
8,4,6,9,68
5,8,5,8,63
3,5,7,3,46
7,5,3,7,52
10,10,7,10,93
5,4,6,6,53
4,2,5,6,40
6,5,3,5,48
6,10,8,10,86
2,5,7,5,50
9,9,4,8,77
5,8,10,10,85
2,3,3,3,27
2,6,8,4,53
4,2,10,3,47
9,6,4,8,66
10,6,10,10,91
2,5,3,1,30
2,4,10,6,58
2,7,7,3,47
3,8,4,6,52
8,7,10,8,80
8,10,4,10,81
3,3,8,3,43
4,9,8,10,75
10,5,10,6,78
6,4,2,5,40
8,10,10,10,98
3,9,4,10,64
7,10,10,8,90
8,5,10,8,75
4,3,4,4,34
7,8,6,9,75
8,2,5,2,39
7,4,4,3,42
3,4,8,3,45
2,5,5,2,32
9,7,9,7,79
2,2,5,1,25
7,3,8,7,63
2,3,4,3,29
3,3,7,3,38
5,10,6,8,70
2,2,4,4,28
8,9,7,10,83
3,7,2,2,32
3,7,6,7,60
10,4,8,10,78
6,7,8,9,72
4,4,5,4,45
4,9,7,10,72
8,4,5,9,68
6,3,4,3,37
5,4,3,5,43
9,10,2,10,77
10,3,7,10,78
6,6,6,6,61
9,3,9,9,74
3,2,5,3,33
4,3,3,6,43
2,3,6,5,40
3,9,8,4,59
10,5,6,9,72
3,8,7,5,56
9,8,8,7,77
4,6,9,8,65
4,8,5,6,60
2,5,7,3,39
9,10,6,8,83
10,4,9,10,79
9,10,6,9,85
6,5,10,7,70
9,10,3,10,79
7,6,2,7,54
7,8,3,10,72
7,10,9,10,93
8,10,2,10,73
10,10,5,10,86
9,6,10,7,81
4,3,10,6,60
9,3,5,9,66
6,5,2,6,44
6,9,2,5,55
6,5,9,6,63
6,3,4,7,50
8,4,6,3,53
4,2,5,5,41
6,9,7,8,77
4,9,7,9,71
3,9,5,10,70
9,3,3,5,51
9,5,10,8,82
10,6,4,9,69
8,6,2,10,64
8,4,2,6,50
5,6,8,7,62
4,2,5,1,30
5,3,2,7,39
3,6,4,6,45
5,7,5,7,59
3,8,7,10,67
2,8,5,9,60
10,9,3,8,74
6,2,8,4,50
3,5,5,6,49
2,9,10,10,75
10,5,5,10,76
9,7,3,10,75
8,5,3,9,62
4,3,9,2,48
5,9,10,4,72
3,2,2,5,27
4,8,3,5,53
5,4,4,6,45
9,3,4,4,53
2,10,2,8,53
10,8,9,7,84
9,8,3,7,67
8,3,6,5,54
8,10,2,10,73
2,4,9,6,51
6,3,3,7,47
7,6,10,6,69
5,5,7,6,57
2,8,9,3,56
5,8,4,6,58
3,7,6,7,55
8,3,5,9,63
5,7,3,6,49
6,10,2,10,71
7,6,5,8,62
2,6,5,4,40
2,3,6,2,34
8,7,5,7,69
7,7,4,7,59
3,5,6,5,46
3,9,2,2,37
2,6,8,6,53
6,7,6,8,66
4,5,10,4,60
5,7,7,7,68
4,9,9,7,72
8,9,8,10,87
10,10,3,10,79
3,7,6,5,54
9,3,9,2,59
3,9,10,2,62
7,2,7,3,45
6,8,10,5,70
3,6,10,7,67
2,3,2,1,23
3,9,7,5,62
2,10,6,6,60
7,3,3,3,37
5,8,8,4,61
10,10,4,10,88
6,2,5,7,49
10,7,8,8,80
3,3,2,4,31
2,5,7,4,42
3,4,8,4,50
6,5,7,7,65
2,9,8,10,72
9,3,4,6,55
8,9,6,8,74
10,7,4,8,72
9,8,7,7,80
10,6,9,7,77
2,3,2,1,18
8,6,2,5,49
4,10,2,10,68
9,2,7,9,68
7,4,8,8,64
4,6,5,3,45
6,10,7,5,71
9,3,5,10,64
5,8,7,9,69
3,2,2,4,24
7,7,4,9,65
8,6,4,9,70
7,5,4,9,64
4,2,8,4,46
6,7,2,9,59
5,6,9,6,63
7,3,3,2,38
9,6,3,9,65
2,3,4,3,32
5,9,10,7,80
10,8,10,10,97
8,6,5,9,73
6,10,6,5,67
8,8,9,9,84
7,2,10,7,62
9,6,8,9,83
10,3,6,6,59
2,7,6,2,45
3,10,3,3,47
6,8,6,6,63
9,4,7,3,55
8,3,7,2,51
5,8,9,7,75
10,7,10,9,88
3,9,6,10,68
3,3,5,4,36
7,7,3,8,65
10,8,4,10,80
8,3,2,6,47
8,9,7,7,79
5,3,4,7,44
10,9,4,8,80
6,4,7,3,47
3,4,5,5,41
8,6,5,10,72
10,10,10,10,98
7,9,5,8,71
7,5,5,6,57
3,6,8,6,56
2,2,9,1,35
8,10,3,7,72
7,5,9,4,61
5,3,4,3,38
6,10,6,6,72
10,4,8,10,82
9,4,4,8,60
7,3,8,7,65
10,8,7,10,88
4,2,10,2,42
4,7,8,8,68
2,2,4,4,30
4,6,10,8,70
6,5,2,5,46
6,6,3,8,57
9,8,7,10,88
9,6,7,10,83
8,5,9,6,72
5,10,2,10,70
2,4,2,4,28
10,2,4,10,65
6,8,6,10,75
10,9,7,10,88
8,9,9,8,88
2,10,4,10,65
6,2,9,1,48
5,5,2,4,42
3,8,3,7,55
10,4,6,6,66
6,2,6,8,52
3,9,7,8,68
2,4,5,3,36
3,9,5,9,68
3,9,4,3,46
6,2,10,7,62
9,5,5,7,64
10,4,5,6,59
8,2,6,10,67
4,2,5,5,42
9,9,5,8,78
5,5,6,4,48
10,3,7,4,57
7,5,8,4,57
3,5,6,6,53
6,9,5,7,70
4,3,6,3,41
5,4,3,7,48
8,2,3,2,35
5,5,10,5,59
9,7,2,10,72
6,2,10,4,52
8,7,2,7,57
3,4,7,4,45
9,10,5,8,78
6,9,10,9,86
5,7,4,4,52
3,10,9,8,76
6,6,9,8,70
10,3,8,9,72
9,2,8,9,68
7,3,6,6,53
9,10,7,10,93
3,7,9,7,65
5,9,9,8,74
3,6,4,5,47
6,10,7,9,81
9,5,10,4,71
5,4,9,7,63
9,3,2,8,57
9,3,4,10,65
6,8,2,8,60
9,2,10,1,56
4,8,9,7,72
2,8,4,6,53
9,7,5,8,71
8,3,9,10,75
8,2,7,3,53
4,5,2,6,44
3,7,8,6,60
2,10,10,8,78
4,5,10,6,61
3,9,7,8,64
8,4,7,6,61
3,2,10,3,44
2,4,8,1,34
8,5,7,8,72
8,2,5,7,56
2,5,4,6,45
5,10,6,8,73
2,3,9,4,45
4,2,9,6,49
10,9,5,10,87
9,9,9,9,88
4,2,3,6,36
4,7,6,9,67
3,8,3,5,45
8,8,10,10,89
4,6,9,7,62
2,6,10,5,56
8,8,7,9,81
6,8,4,8,66
4,10,7,10,79
6,7,2,7,52
9,4,7,9,70
10,5,7,10,82
5,4,10,6,61
10,10,7,10,92
6,7,6,7,62
5,2,2,1,28
7,3,2,9,55
8,8,2,8,67
5,6,3,8,54
7,5,2,5,45
2,7,10,7,64
2,9,10,7,70
10,9,2,10,78
6,7,5,8,67
5,3,7,3,44
7,8,4,8,69
7,10,9,9,88
9,10,10,9,95
9,4,2,8,59
8,3,4,6,49
7,6,10,9,79
8,9,8,8,84
8,2,5,5,50
5,3,3,3,35
8,10,7,8,81
8,9,4,10,79
3,10,5,5,55
2,8,2,9,55
3,7,2,3,39
7,6,3,6,54
10,3,6,7,66
9,3,3,10,65
7,7,5,6,63
6,6,3,6,49
7,3,10,3,60
5,3,7,2,41
9,5,4,9,69
9,10,9,10,93
10,5,2,5,55
6,5,6,5,56
8,8,9,10,86
8,5,7,4,61
8,7,2,10,66
10,7,8,10,86
4,10,10,10,83
3,5,7,4,45
9,6,3,7,60
3,9,5,8,64
8,4,3,7,56
10,10,4,10,88
7,3,3,3,41
8,3,10,4,63
3,9,3,2,41
10,9,2,10,74
3,2,3,4,31
4,4,3,4,37
9,3,8,3,58
6,3,10,8,69
10,4,5,6,60
7,7,4,8,66
2,7,10,5,59
4,2,6,3,35
4,6,3,4,39
8,8,10,8,83
10,6,8,7,80
4,8,9,6,66
6,10,8,5,71
2,4,4,5,38
5,7,7,8,65
8,6,8,5,65
10,6,8,5,69
3,10,9,8,75
8,10,3,8,75
2,5,7,7,49
6,3,9,8,65
9,5,3,4,51
5,8,6,7,62
7,3,4,2,39
2,2,5,2,29
7,2,9,5,58
3,2,2,2,21
4,8,9,7,71
10,6,9,8,82
9,10,8,8,85
4,6,8,7,64
5,2,2,1,28
9,3,6,3,53
7,2,5,9,56
9,3,10,8,74
10,9,6,10,89
8,8,8,9,83
9,7,6,10,81
8,6,3,7,60
3,9,2,2,41
6,7,10,9,83
7,10,10,7,87
9,7,5,9,76
6,6,7,6,60
8,10,4,10,77
9,10,4,10,85
10,5,8,10,79
5,2,3,7,40
8,5,8,8,69
8,9,6,8,77
7,5,9,8,74
4,10,8,10,83
10,5,9,7,80
3,5,10,6,60
9,4,9,10,79
2,4,10,5,54
7,9,8,7,80
9,4,5,8,66
3,10,9,3,65
8,3,10,9,74
10,10,5,9,85
9,6,3,8,68
5,2,7,1,35
8,8,8,8,79
7,10,9,10,92
9,8,6,7,77
3,9,9,7,73
8,6,10,10,83
6,2,6,5,47
7,9,8,7,75
2,3,2,2,24
3,8,3,6,50
10,6,9,6,78
3,4,8,4,50
8,3,6,9,62
9,10,6,10,86
9,10,4,10,83
3,8,6,8,61
8,4,7,5,60
7,4,3,6,48
2,3,3,3,30
9,4,5,6,59
4,5,4,3,41
7,7,3,7,59
2,10,3,10,60
7,2,5,9,56
8,8,5,10,77
2,7,9,4,52
9,10,6,10,84
8,7,9,8,77
8,2,2,2,38
6,9,8,10,79
2,3,9,5,50
9,7,3,10,75
4,2,4,1,24
9,4,9,5,66
7,9,6,6,70
4,8,6,5,56
7,4,9,4,59
10,8,2,7,66
3,8,3,8,55
3,2,3,2,25
10,9,8,10,94
4,8,5,10,67
2,5,3,4,38
10,7,2,6,62
4,5,2,7,45
8,9,9,10,93
9,5,8,5,70
4,6,10,4,61
7,3,10,4,62
6,4,6,4,51
2,10,4,10,64
4,5,7,7,60
3,3,9,3,44
5,6,9,6,68
2,4,2,2,25
2,7,8,9,63
6,8,5,7,68
4,9,5,6,62
8,9,10,9,87
3,9,2,9,57
8,8,3,7,63
10,9,5,8,82
10,7,5,6,68
2,9,9,10,74
8,9,10,9,93
6,7,4,5,58
5,6,2,4,41
2,8,10,6,65
5,4,4,6,48
9,7,8,6,76
5,7,8,8,69
5,2,3,4,33
8,10,4,7,70
10,8,6,10,87
6,8,5,5,61
2,4,8,4,48
5,3,4,7,50
4,3,7,6,50
2,10,8,3,56
2,3,4,1,27
5,8,7,10,77
9,10,9,10,93
3,9,7,10,74
2,4,6,1,35
3,10,5,10,72
2,3,6,2,35
4,6,9,7,68
9,10,4,10,80
8,2,10,2,55
8,2,8,1,50
8,3,10,3,62
8,7,10,10,88
3,7,9,4,60
8,10,7,8,82
6,10,9,9,83
5,7,3,9,57
9,9,5,9,79
10,6,5,10,74
7,10,3,10,73
7,8,6,6,67
6,7,4,9,64
9,2,4,8,55
9,8,6,10,82
4,7,5,7,58
10,9,4,10,82
9,8,8,7,78
3,3,3,3,33
10,6,5,5,63
9,10,9,10,96
6,2,6,5,47
4,8,6,3,55
4,8,2,3,39
10,10,9,10,98
6,10,7,8,74
9,2,8,9,73
7,4,8,8,66
5,7,5,7,61
8,2,2,1,33
2,5,2,7,41
2,3,7,2,36
10,5,10,8,84
5,9,3,10,69
5,6,6,6,57
10,10,5,10,86
6,9,2,6,56
9,10,3,10,80
8,8,4,8,72
3,4,3,3,34
7,9,9,10,84
7,3,2,6,43
6,6,10,8,72
8,3,3,4,45
4,7,7,7,65
8,4,10,10,77
6,7,9,6,72
7,10,9,6,83
5,8,2,8,56
2,8,8,8,67
2,6,9,8,59
9,9,8,10,87
5,9,5,5,58
6,8,6,9,73
10,4,6,7,66
7,5,10,4,62
10,5,10,9,84
10,4,5,10,74
9,7,9,9,86
6,7,3,9,60
2,6,5,3,42
4,10,7,10,80
4,7,8,5,61
4,8,4,4,51
2,7,6,4,46
3,9,4,5,50
7,8,8,7,74
4,4,9,3,47
3,5,9,5,58
7,7,2,8,60
7,10,8,6,76
6,10,5,10,80
6,7,2,9,61
5,9,7,5,66
6,3,9,4,57
5,10,6,10,76
3,5,3,4,39
5,2,9,5,49
6,3,9,3,52
2,5,5,4,43
9,10,10,10,98
10,10,5,9,87
8,9,7,10,86
2,5,9,5,54
2,10,6,10,67
4,10,6,7,68
6,9,8,9,83
6,2,8,3,47
8,2,7,3,53
8,5,9,5,64
9,10,7,10,87
4,9,9,3,63
7,7,4,8,62
6,6,5,7,57
4,4,6,6,49
10,9,9,8,88
3,5,5,6,47
3,4,5,2,32
4,2,5,2,31
3,8,4,10,63
10,5,8,5,69
7,2,5,9,56
4,5,2,5,40
3,6,8,7,62
