7,6,5,5,7,64
4,10,4,2,8,55
8,10,8,7,6,78
8,4,10,10,4,77
8,10,10,10,7,97
5,2,6,4,2,33
8,9,10,10,6,92
9,4,10,10,7,87
10,3,10,10,8,83
4,4,5,5,4,43
7,5,6,6,1,46
8,7,9,6,8,75
5,4,6,7,7,63
10,0,9,8,7,69
5,7,6,6,1,53
9,1,10,9,4,70
2,1,5,2,1,22
2,7,2,1,10,40
4,0,3,3,10,41
9,5,10,10,7,91
6,3,8,8,7,60
1,10,6,3,7,56
9,3,10,9,1,62
8,4,8,9,10,77
4,10,7,6,1,62
8,6,9,10,1,71
5,3,4,5,9,58
2,7,0,0,0,15
1,6,2,0,2,22
8,0,7,7,9,64
2,5,1,2,6,36
10,1,10,10,4,76
7,1,10,8,0,57
9,9,10,8,5,90
5,1,8,6,1,47
7,8,8,9,9,83
1,4,2,0,1,10
1,4,5,2,1,22
6,3,7,7,7,55
8,4,9,7,7,70
1,2,2,2,6,26
4,9,7,4,4,63
8,4,5,6,0,44
8,1,7,8,7,57
8,10,10,9,3,91
1,6,1,2,8,32
4,7,6,3,6,54
5,2,6,3,5,46
2,1,3,3,10,34
1,0,3,3,10,31
7,6,5,5,5,56
4,4,5,2,10,55
8,2,8,8,8,66
2,1,4,1,8,32
6,9,4,4,4,58
7,1,7,5,5,55
6,4,7,6,8,63
3,0,3,4,10,46
6,0,4,4,5,37
10,5,10,10,7,95
9,8,10,10,4,82
3,10,6,4,2,57
7,1,9,7,2,56
1,8,3,2,3,35
9,9,7,8,0,70
5,10,5,6,6,70
10,10,10,10,3,95
6,5,8,6,4,59
6,5,7,7,4,56
2,9,1,2,10,47
4,10,7,6,6,65
9,1,10,10,4,74
8,8,9,9,2,73
9,9,10,10,1,82
7,1,9,6,3,48
5,6,2,3,2,33
1,0,1,1,4,13
1,6,0,0,5,24
4,6,8,5,2,55
5,6,7,7,3,58
1,4,0,0,7,21
9,3,8,7,5,64
2,5,5,2,8,41
9,8,10,10,2,78
5,4,6,6,0,40
9,5,10,10,6,77
5,1,5,5,5,38
5,6,7,6,3,49
9,9,8,7,5,76
5,0,2,3,0,18
9,5,10,10,2,77
1,8,4,1,5,38
10,6,9,8,10,90
8,3,9,7,9,74
1,9,2,1,5,33
9,7,10,9,1,75
10,10,10,10,6,109
3,10,3,4,9,57
2,7,4,1,7,46
10,4,10,10,8,86
1,0,0,0,9,12
2,1,5,3,5,34
3,2,2,2,3,29
5,4,8,7,4,51
1,9,6,3,5,55
5,4,7,6,0,41
2,4,5,3,4,35
3,2,0,1,5,21
4,4,6,6,1,45
6,7,5,4,0,48
6,1,7,5,0,42
2,9,0,1,4,30
3,9,7,5,0,49
7,1,5,6,2,39
1,0,2,1,9,32
2,3,2,0,10,37
10,3,10,9,6,81
6,5,6,6,7,56
4,0,4,4,1,22
2,1,1,1,1,10
2,10,5,3,2,48
5,10,6,7,5,64
10,7,7,8,2,71
3,2,6,4,2,39
9,7,8,7,1,64
3,8,0,1,5,38
2,3,5,2,4,30
2,10,1,2,8,47
6,0,10,8,4,63
9,9,10,10,6,89
3,7,3,3,10,56
6,8,10,7,9,83
4,1,6,3,4,31
8,1,9,9,6,69
2,0,5,3,6,29
9,10,10,10,8,99
3,2,6,5,6,49
5,3,9,6,8,64
5,0,8,5,3,41
3,4,6,4,4,41
3,0,5,5,1,27
9,8,8,7,4,73
9,7,7,7,1,61
5,3,8,5,5,56
5,8,3,3,10,58
8,2,8,8,2,54
10,5,10,8,5,76
2,3,6,3,8,42
3,5,4,5,7,45
6,6,8,7,4,62
4,8,2,3,1,39
1,7,3,2,6,38
7,4,4,5,9,58
8,1,9,7,9,68
1,3,4,2,9,44
5,6,4,5,2,49
4,9,6,6,9,68
4,4,6,4,2,41
10,0,10,10,4,80
3,1,1,1,3,21
9,1,6,7,8,59
9,8,6,7,2,66
6,2,9,8,8,71
6,4,10,8,7,65
7,7,6,7,2,54
4,3,7,5,6,48
5,1,8,7,8,55
4,4,4,4,0,27
2,10,1,2,6,44
8,8,10,10,7,83
1,10,0,1,7,40
3,2,4,5,6,45
5,5,6,4,4,44
1,5,1,0,5,19
1,10,2,1,8,46
4,3,3,4,10,54
6,1,6,6,3,44
1,5,4,3,0,27
7,9,10,7,1,70
7,4,10,9,3,65
2,4,1,0,1,21
10,6,10,8,9,83
4,7,1,2,5,34
6,4,8,8,2,60
8,2,8,8,6,60
8,4,10,9,8,82
4,6,7,4,2,43
2,0,3,0,4,21
4,5,2,2,9,49
6,9,9,7,7,73
9,3,10,10,7,79
7,3,7,8,3,58
3,1,4,1,6,33
4,7,6,4,7,59
6,7,8,5,3,55
5,7,6,4,4,57
6,9,9,7,4,68
9,9,10,8,5,83
8,1,8,7,1,50
6,5,10,7,2,60
7,7,9,6,10,81
2,3,2,3,1,23
9,10,10,9,0,73
9,3,8,7,3,62
9,6,10,10,0,80
5,8,7,7,4,65
7,1,9,8,1,55
7,7,5,5,9,65
8,6,7,6,0,59
8,6,6,6,7,65
8,0,10,9,6,63
8,8,10,9,0,74
2,1,3,1,5,23
5,5,5,4,3,49
8,6,8,8,10,83
6,0,5,6,0,39
10,0,10,8,10,79
4,10,5,3,10,63
10,6,10,10,0,89
2,0,1,0,1,7
1,3,1,1,10,33
4,4,8,6,9,66
8,4,10,8,8,80
8,3,8,8,6,71
1,2,3,1,5,19
4,0,3,2,0,22
7,3,10,9,9,80
3,6,0,1,7,39
3,1,7,5,8,45
8,1,8,8,0,47
2,5,0,1,9,30
9,8,10,10,8,93
2,8,2,0,2,30
10,0,10,10,9,81
10,2,10,10,2,71
1,10,1,1,8,41
7,5,7,5,5,54
4,10,3,4,9,68
1,5,1,1,1,20
10,3,10,10,6,87
5,0,4,5,3,32
10,0,7,8,6,58
4,3,6,5,2,42
7,9,8,7,5,75
8,3,8,6,8,64
2,3,7,4,4,43
4,5,1,2,5,30
3,3,5,5,9,49
5,0,8,7,3,47
9,6,10,7,3,75
2,7,2,3,9,49
7,7,4,5,6,63
5,10,2,3,7,51
2,0,5,4,4,30
4,2,4,5,2,34
7,1,7,7,3,50
10,7,10,10,0,80
7,8,8,7,7,77
4,3,8,6,1,39
1,2,1,2,7,27
1,5,3,0,2,19
6,9,6,7,2,57
9,6,7,8,4,64
4,7,5,4,7,54
5,9,6,6,0,56
4,8,3,4,6,52
10,7,10,8,3,83
4,5,7,4,9,64
2,9,0,0,8,41
5,10,10,7,0,71
3,0,5,3,3,26
1,0,6,3,8,40
6,8,7,4,0,48
8,10,10,7,0,68
8,4,9,7,4,69
1,3,1,0,7,17
5,9,8,6,0,56
7,6,8,5,3,63
8,10,9,8,0,68
1,0,1,0,0,4
3,8,8,5,5,54
9,8,10,10,10,96
9,7,10,10,6,85
2,5,1,1,9,38
2,7,1,0,4,24
7,4,9,9,7,76
7,3,7,7,2,48
7,7,9,6,2,58
1,3,4,3,7,33
5,8,4,3,10,59
6,0,8,6,1,44
10,4,10,10,9,95
2,7,3,2,0,30
6,2,7,5,0,43
1,1,0,0,10,24
5,1,6,4,8,51
8,10,7,8,1,75
4,0,7,4,8,46
10,6,10,10,7,93
2,0,7,4,7,40
7,1,10,9,5,61
8,2,10,9,9,81
6,3,4,5,7,50
9,10,10,9,4,88
9,5,9,7,0,55
3,5,8,5,10,62
6,0,10,8,2,58
4,0,9,6,7,56
6,1,8,6,1,44
4,3,6,3,0,32
1,4,1,2,10,33
6,0,7,5,8,57
1,0,0,0,8,11
1,5,0,0,7,23
7,4,8,5,10,65
6,5,7,6,1,55
8,7,6,6,4,63
6,10,7,8,7,83
8,4,9,6,10,77
3,9,4,5,0,39
1,1,0,0,0,-3
1,4,4,1,4,25
8,0,10,10,0,61
4,3,6,5,4,48
6,7,8,6,8,68
5,0,7,6,10,55
1,6,1,0,1,20
1,6,3,1,2,21
9,9,10,10,5,93
10,0,10,9,10,84
10,7,10,10,5,89
4,0,6,5,4,34
8,0,10,8,1,57
8,9,9,9,5,77
6,3,9,8,2,56
8,5,9,6,6,66
9,3,8,8,9,79
6,4,4,5,1,35
10,7,10,9,8,90
3,4,4,1,7,39
4,10,1,2,9,60
7,0,8,7,8,57
6,9,9,7,8,80
9,1,10,10,10,80
10,6,10,10,0,78
10,6,10,10,7,100
9,3,10,10,3,78
3,9,4,4,6,56
4,7,7,5,4,50
6,4,6,4,5,49
5,5,8,5,10,68
1,5,1,0,2,14
3,3,4,1,4,26
3,10,5,5,10,70
10,1,10,9,7,81
4,5,7,5,4,47
7,5,7,7,1,59
9,10,8,9,3,77
8,6,9,10,9,88
3,4,5,3,4,40
8,10,7,7,5,73
9,4,8,9,1,60
6,4,8,7,0,51
2,3,0,0,8,22
3,5,5,4,8,49
10,3,10,10,3,71
7,0,5,5,5,49
6,6,6,4,4,55
4,2,2,3,3,23
6,1,7,7,10,67
6,6,4,4,6,50
4,6,5,5,5,48
1,0,4,1,7,26
5,2,9,7,7,56
2,0,3,0,2,15
10,0,10,9,5,73
2,2,4,4,2,33
9,6,10,10,1,77
2,8,1,2,4,39
8,10,10,9,2,82
6,0,10,8,8,62
8,0,8,8,2,54
10,8,10,10,6,94
4,0,5,3,8,41
7,2,8,9,3,58
7,2,9,7,2,49
2,1,0,0,2,3
4,8,6,3,2,49
8,10,7,6,10,83
6,5,6,5,4,50
9,6,9,10,4,77
9,9,10,8,9,93
5,8,8,7,10,76
1,9,0,0,2,24
6,2,5,4,7,53
5,1,7,4,5,48
2,1,2,2,4,18
6,3,7,5,3,49
8,4,10,10,7,80
4,2,6,6,4,46
4,7,6,3,8,52
7,10,9,8,1,67
2,9,3,2,1,34
9,3,8,9,0,54
5,8,8,6,5,67
3,7,3,2,9,51
2,2,2,1,9,32
9,9,9,10,3,80
9,2,10,10,2,70
8,1,10,10,2,66
5,0,3,4,4,29
6,10,6,5,8,70
4,0,5,2,0,18
5,5,7,5,7,58
3,9,7,4,6,62
10,1,10,8,7,76
5,6,2,3,4,43
4,3,4,3,5,41
5,8,3,4,4,43
4,1,2,3,0,24
5,5,6,7,3,52
1,4,5,2,5,39
4,1,2,3,7,37
10,9,10,10,1,90
10,0,10,8,2,60
1,9,5,2,0,32
6,3,9,8,3,53
7,0,7,8,0,43
7,5,6,7,9,74
6,0,10,7,1,49
7,9,8,9,0,63
10,2,10,10,4,79
9,2,10,10,4,85
7,5,10,9,3,66
7,6,6,5,7,60
6,8,10,8,9,83
7,1,8,7,6,54
4,8,8,6,5,59
8,4,10,10,8,83
8,1,6,7,9,67
1,5,6,3,7,41
6,4,10,8,10,72
5,4,10,7,5,57
2,3,2,3,10,42
9,1,10,10,0,68
2,10,4,2,1,44
1,7,2,1,6,32
7,8,6,7,10,81
8,0,10,10,10,83
2,4,3,4,9,48
2,6,6,3,1,39
7,4,5,6,4,54
3,3,6,3,4,34
1,1,3,3,6,23
2,5,2,3,3,33
6,7,8,8,5,73
1,3,2,1,8,26
7,0,8,9,9,71
3,10,3,2,9,56
5,6,4,4,1,42
10,9,10,10,0,94
3,3,0,1,6,31
3,9,2,3,0,36
2,4,2,0,5,22
3,7,5,3,6,52
1,0,0,0,10,16
4,6,8,5,1,43
5,9,6,4,5,57
8,6,7,8,10,75
1,4,1,1,6,24
10,7,10,9,9,94
7,6,10,7,4,71
9,9,10,10,10,106
3,1,4,1,8,30
8,2,7,7,3,51
1,9,5,3,6,49
2,0,7,4,8,46
5,2,8,5,9,55
10,4,10,10,7,88
10,0,10,10,7,79
7,5,8,6,2,55
4,3,4,3,1,29
9,4,6,7,9,73
2,7,4,2,8,46
9,4,8,8,3,66
8,0,6,7,10,58
4,6,7,4,4,46
8,8,7,8,1,64
9,2,8,8,9,68
6,10,8,6,2,65
4,10,5,5,9,68
1,6,1,2,3,26
5,8,8,5,4,58
8,8,9,8,1,67
4,3,3,2,7,43
3,10,5,5,8,62
7,5,9,7,2,55
2,0,3,3,10,32
8,9,10,8,4,81
9,10,10,10,4,93
1,8,6,3,10,52
7,9,9,9,10,90
7,5,8,5,4,57
6,10,5,5,6,67
4,10,4,4,7,61
3,7,5,3,3,47
8,9,9,9,8,87
8,3,8,8,10,75
2,3,4,4,7,37
4,10,6,6,10,70
3,0,5,5,3,29
7,6,8,9,5,66
4,8,4,5,1,49
7,6,9,8,4,73
1,2,4,3,10,40
7,7,7,7,5,67
8,4,9,6,4,67
10,4,10,9,4,73
9,0,10,10,8,78
6,6,3,4,2,40
2,3,1,0,10,35
1,1,5,2,8,37
9,4,8,7,4,69
8,8,10,10,2,81
3,4,6,4,1,38
10,9,10,10,3,95
9,0,8,7,10,74
3,7,2,3,5,39
9,4,10,10,2,73
10,1,9,9,6,71
10,7,10,10,10,102
4,1,8,6,0,39
6,3,8,7,5,61
8,3,8,6,4,57
2,3,4,4,2,25
1,1,3,1,0,16
5,4,8,7,4,52
8,0,10,8,8,69
8,0,10,10,10,81
2,1,0,0,1,8
4,0,4,5,8,47
9,7,7,7,8,73
3,9,4,3,1,42
2,3,1,2,6,28
5,0,7,6,1,41
10,6,10,10,5,84
6,5,9,6,4,62
1,8,3,2,3,37
2,9,2,2,7,50
5,7,4,3,4,48
7,2,10,9,4,64
8,8,10,9,5,78
5,5,2,3,4,33
9,7,8,7,2,71
5,8,7,6,5,66
7,6,10,9,2,71
4,7,4,4,3,41
2,4,3,1,9,35
9,1,10,10,1,68
5,8,6,4,9,64
6,6,3,4,6,55
2,3,1,1,6,27
3,6,4,1,8,47
8,1,9,9,8,71
5,1,2,3,8,35
2,10,0,1,3,34
2,1,2,3,8,27
2,1,5,3,3,31
4,4,4,4,4,35
1,4,0,1,5,27
8,6,5,6,4,57
1,7,1,0,0,19
9,1,10,10,9,86
2,9,5,2,7,53
4,4,4,3,7,46
2,1,1,1,10,29
8,10,9,10,10,99
1,5,6,3,3,38
5,9,4,5,9,63
7,3,6,7,6,55
6,9,8,6,4,71
2,5,5,3,7,45
5,10,5,5,1,52
8,7,6,6,5,60
3,0,1,1,7,25
4,8,4,4,8,58
2,7,7,4,8,61
6,5,8,5,3,57
3,2,0,1,6,21
4,7,5,6,7,55
2,0,5,2,8,37
7,9,9,8,9,92
6,10,3,4,3,59
7,6,8,8,4,68
4,3,3,4,9,42
3,9,7,5,4,59
10,10,9,8,2,78
1,0,0,0,7,11
5,2,3,3,2,27
7,8,6,6,3,60
7,4,9,6,7,70
10,1,10,10,6,76
8,9,9,10,0,79
5,9,5,4,0,45
6,5,5,6,0,42
2,3,3,4,8,45
4,1,6,3,2,33
7,6,10,7,2,65
9,0,9,9,3,61
7,4,7,7,2,55
5,1,6,6,4,41
2,1,4,3,6,31
10,10,10,10,10,107
5,0,3,3,0,26
7,2,8,9,8,72
9,0,9,7,9,73
3,1,7,4,8,50
5,1,6,3,8,47
5,5,8,7,6,60
5,8,7,6,4,64
7,1,9,8,7,61
10,2,10,10,1,70
9,5,9,9,7,77
9,5,10,10,1,66
1,8,4,2,8,51
3,2,2,1,2,20
4,8,4,5,6,58
3,5,6,4,3,43
3,9,7,5,3,51
8,4,7,7,6,64
6,2,7,4,5,46
9,0,8,9,2,54
5,4,7,6,6,61
7,8,7,6,3,65
4,2,7,6,2,37
4,2,5,2,2,27
2,3,2,2,7,28
5,5,5,6,4,50
1,0,1,1,7,18
3,8,7,5,4,59
1,2,0,0,10,22
2,4,4,3,7,42
1,8,3,3,6,44
10,7,10,10,4,97
5,5,3,3,5,41
4,5,7,5,4,50
4,3,4,5,5,45
5,2,7,4,8,56
2,3,4,4,6,35
9,1,10,9,0,57
3,9,7,4,2,48
1,10,4,2,9,52
6,6,10,8,10,79
5,4,6,5,6,48
2,5,1,1,1,23
1,10,1,1,6,44
7,7,9,9,4,73
5,10,6,4,3,59
1,6,3,2,5,29
5,2,6,5,8,57
7,0,10,7,7,58
1,7,1,0,5,24
8,8,8,8,7,74
7,8,8,6,9,76
8,1,9,9,10,80
5,9,3,3,8,63
6,9,5,4,7,63
3,3,4,2,7,41
7,7,9,8,3,72
3,8,4,1,3,37
3,3,2,2,9,44
9,8,10,9,6,87
5,2,5,6,0,31
4,8,7,5,3,52
9,3,10,10,1,71
10,0,10,10,1,62
6,10,8,7,6,77
1,5,0,0,3,15
3,1,1,1,8,31
4,3,7,6,10,61
9,5,9,9,2,65
10,1,10,10,9,86
7,9,9,6,4,67
7,3,8,6,5,56
4,1,7,4,8,52
1,7,6,3,5,41
7,5,10,9,9,80
10,0,9,9,1,61
4,0,1,2,8,34
1,0,3,3,7,32
9,8,8,9,9,88
5,7,6,7,8,69
8,0,9,8,5,64
3,6,2,2,0,22
3,10,2,1,0,30
6,8,10,8,2,71
10,4,10,10,6,87
3,3,3,3,1,27
7,9,9,9,4,78
5,4,6,4,6,46
9,0,10,10,9,75
4,5,4,3,1,35
10,5,10,10,1,80
1,2,5,2,1,18
9,3,10,10,9,90
8,1,8,8,9,67
4,6,4,2,0,36
9,5,7,7,8,67
6,1,7,4,8,47
6,7,3,4,3,48
6,9,7,4,5,66
2,1,3,2,4,26
8,2,10,8,2,63
3,4,5,5,10,58
10,9,10,10,9,102
3,5,5,5,3,40
10,8,8,9,0,74
9,2,10,9,4,66
3,4,5,3,8,46
7,10,10,7,1,77
8,2,9,8,8,67
2,3,0,1,7,30
6,8,9,6,0,63
1,6,0,1,6,24
3,9,2,2,3,44
5,4,5,5,5,52
6,8,5,4,3,52
4,0,2,2,10,42
4,3,3,3,10,50
10,7,10,10,0,82
3,2,2,1,5,21
2,3,1,1,10,32
1,4,5,2,10,49
1,3,2,3,7,37
1,1,3,1,7,22
5,5,6,7,2,45
7,9,9,7,3,68
4,1,2,2,2,19
6,10,9,6,9,86
8,6,9,9,6,73
5,4,5,4,10,60
5,9,4,5,2,57
3,6,5,2,2,36
4,4,4,4,9,52
9,6,8,7,9,83
1,3,0,0,3,10
8,9,7,8,9,88
1,6,1,2,0,25
8,1,10,8,0,61
6,4,8,7,10,68
4,10,2,3,8,59
1,5,2,0,1,16
3,6,2,2,1,29
4,8,5,3,7,50
4,4,7,6,4,46
1,4,3,1,3,21
3,10,5,2,2,51
1,7,0,0,0,16
1,8,0,0,0,10
10,7,10,10,1,86
2,1,4,3,4,24
5,3,10,7,2,58
6,5,5,6,9,66
6,1,4,4,0,35
2,4,5,2,5,35
6,4,8,8,1,58
2,2,1,1,6,23
4,2,1,2,5,29
8,10,10,8,6,83
8,0,10,10,1,62
4,4,6,3,0,38
6,3,8,6,2,55
6,9,9,8,8,84
9,2,8,8,9,68
3,8,4,2,2,39
10,0,8,9,0,53
3,7,5,5,5,55
6,8,8,8,0,57
6,6,7,8,4,65
6,4,6,4,2,48
1,3,2,0,4,13
3,10,3,3,2,42
9,10,10,10,6,99
7,1,10,7,7,64
5,1,8,6,6,47
6,0,7,6,0,41
6,0,7,5,7,49
1,2,6,3,2,32
7,7,8,7,6,68
1,4,6,3,2,32
7,4,9,9,6,68
9,1,8,9,9,71
5,8,5,6,7,66
10,4,9,9,8,84
5,0,6,4,10,55
10,0,8,9,0,58
1,9,0,0,7,27
3,6,4,1,5,41
2,10,2,3,3,44
7,6,8,8,8,72
8,0,7,8,0,49
2,8,0,1,4,27
6,10,10,7,6,80
2,10,0,1,10,52
10,8,10,10,10,108
4,6,3,2,2,37
9,0,8,9,6,69
1,8,3,2,3,35
9,1,10,10,3,72
9,2,10,10,4,69
6,2,9,7,9,62
5,5,6,5,1,45
1,3,0,0,9,24
6,9,8,7,5,76
10,2,10,9,5,77
10,6,8,8,10,88
2,1,7,4,2,29
4,0,5,3,3,29
2,0,2,2,3,18
4,1,7,4,7,48
9,4,10,10,5,73
3,6,4,2,0,30
2,0,2,3,3,22
10,3,10,10,8,91
1,6,2,2,10,45
6,10,8,5,6,67
4,4,9,6,9,67
3,8,1,2,7,45
5,6,8,5,1,47
10,8,10,10,9,94
10,8,10,10,5,96
5,7,7,7,1,52
10,5,10,8,3,79
5,8,4,3,2,47
10,3,8,8,1,62
9,3,10,7,4,66
2,8,2,1,9,45
9,1,10,10,2,68
7,4,8,8,3,55
4,0,8,6,2,41
7,2,6,7,8,59
10,7,8,8,2,68
7,4,5,6,4,57
4,5,6,3,9,53
3,1,7,4,4,33
10,1,10,10,9,98
8,5,10,7,7,72
4,7,6,4,7,59
6,8,6,5,3,53
3,3,4,1,9,39
2,2,2,0,2,14
4,6,3,3,8,51
3,9,3,1,3,42
1,9,2,0,3,33
6,10,5,5,8,66
1,10,6,3,5,49
8,1,9,10,8,73
1,7,3,0,6,36
9,7,10,9,7,90
4,9,6,6,5,58
9,4,6,7,8,73
1,0,4,2,8,30
10,6,10,10,3,90
10,4,10,10,8,87
8,7,8,8,1,69
3,6,4,2,2,35
5,7,10,7,9,78
1,0,1,2,10,30
5,4,7,7,4,51
6,9,8,8,1,70
9,4,9,10,8,78
9,5,8,7,3,65
9,6,10,10,1,76
10,4,9,8,8,80
8,0,10,7,3,60
10,10,9,8,3,84
1,5,5,3,3,39
6,3,6,6,0,44
4,0,2,3,9,33
4,9,5,5,7,67
2,1,5,2,9,36
4,9,6,3,6,60
2,7,6,3,8,53
2,7,2,2,6,34
4,4,7,6,6,56
4,8,7,5,7,66
4,8,2,2,1,30
6,6,6,7,1,56
3,8,4,1,7,51
4,9,6,4,4,56
6,2,8,5,6,49
7,7,7,8,6,70
7,4,8,5,9,69
5,2,7,7,7,60
2,4,6,3,1,30
9,6,7,8,7,74
2,10,3,0,3,34
10,6,10,9,7,90
2,4,0,0,3,13
9,9,9,7,6,87
9,5,10,10,0,79
7,1,6,6,9,62
2,9,3,2,2,40
5,2,7,4,0,38
10,5,10,10,9,108
2,2,0,0,0,1
8,8,10,10,4,89
3,6,4,4,4,42
8,9,9,9,2,74
8,10,6,7,0,64
5,0,10,7,8,59
6,3,7,8,0,47
8,6,9,9,8,83
2,5,3,2,1,31
8,4,5,6,10,71
10,3,9,8,5,70
6,5,6,5,9,59
5,7,3,4,5,48
6,2,6,4,0,35
9,9,7,8,9,85
5,10,9,6,9,81
10,0,10,10,0,75
9,0,10,10,4,79
5,4,4,4,10,50
5,3,8,7,9,62
5,7,6,4,5,54
8,0,10,8,10,71
1,6,2,2,7,37
5,7,3,3,10,53
7,10,6,5,7,70
5,0,7,7,6,52
9,3,9,9,0,62
8,8,9,7,4,73
1,4,5,3,10,43
1,1,3,0,7,26
3,4,3,1,6,30
3,6,6,3,7,45
4,7,3,4,10,54
8,4,10,8,8,74
9,8,10,10,5,82
3,10,8,5,5,63
1,0,3,0,5,21
1,4,6,3,1,35
6,3,3,4,1,38
8,5,6,7,10,74
10,10,10,10,0,91
7,8,7,8,7,75
1,1,1,0,4,16
1,5,2,3,3,23
7,3,8,5,3,51
7,8,5,6,5,66
8,10,6,6,2,62
9,0,9,10,1,56
1,6,0,1,1,15
3,9,3,2,1,37
3,10,1,1,2,37
5,9,5,6,3,63
3,2,4,2,4,29
8,5,10,9,8,81
4,2,9,6,5,51
9,1,9,10,8,71
9,10,9,7,0,74
6,2,9,6,5,58
7,10,7,7,5,78
6,7,9,7,7,72
5,10,8,5,3,65
10,6,8,8,4,75
3,1,4,3,0,17
4,8,4,5,7,52
7,5,10,9,2,64
3,6,3,4,5,45
8,3,10,9,7,73
4,3,7,4,0,41
10,9,10,10,0,92
4,7,8,5,2,49
3,3,5,3,7,45
5,5,7,6,1,46
5,0,9,7,0,45
1,9,0,0,9,39
1,8,3,2,7,37
9,3,10,9,3,73
5,1,4,5,3,40
8,6,10,10,6,89
7,0,7,5,9,57
2,0,1,0,6,14
3,9,0,1,8,47
9,2,8,7,8,71
6,1,10,8,4,55
6,10,4,5,9,71
5,4,8,7,3,55
10,7,10,10,8,93
2,6,2,3,9,43
9,10,10,10,4,89
10,1,10,9,2,67
3,10,4,1,0,41
8,8,8,9,10,85
5,1,8,5,7,56
6,6,7,7,2,61
6,5,9,6,6,62
8,9,9,10,6,91
1,0,4,3,10,34
9,9,10,10,4,92
2,4,4,1,2,31
5,0,4,4,7,41
10,7,8,9,0,66
3,0,5,5,4,37
7,2,9,9,5,59
8,6,10,10,9,89
8,6,9,6,8,76
4,5,5,3,4,42
4,0,2,2,9,35
6,9,8,6,2,68
6,10,5,5,2,55
8,10,9,8,2,73
3,9,0,1,0,27
3,10,5,5,10,67
9,2,10,10,0,65
8,0,7,6,6,52
1,5,2,2,10,45
7,7,8,8,10,78
8,3,10,9,9,86
5,0,5,3,2,34
6,9,9,8,8,87
7,3,6,5,4,48
9,6,10,10,8,93
6,7,6,4,1,47
2,6,3,1,0,20
5,9,4,5,1,54
9,7,7,7,3,63
2,6,2,3,1,32
9,5,10,10,6,84
7,4,10,9,8,80
3,8,7,4,3,50
10,2,10,9,10,87
10,6,10,10,4,93
7,4,5,6,9,58
1,7,1,2,2,27
6,4,4,4,6,49
9,3,10,10,10,85
9,5,10,10,4,81
3,1,4,1,10,37
9,6,8,8,2,65
8,9,8,7,1,72
7,7,6,6,9,70
7,7,6,6,2,59
8,3,8,8,10,79
10,7,10,8,6,81
8,6,10,10,0,72
6,0,4,4,8,46
3,9,1,2,8,50
5,10,9,7,0,65
9,2,9,8,0,53
5,9,6,5,5,64
5,0,4,3,9,45
4,2,6,3,9,44
4,7,3,4,10,59
7,10,10,9,8,92
1,5,3,2,4,33
3,9,7,4,7,62
6,6,9,7,4,63
6,9,6,7,0,57
5,7,7,4,8,61
10,8,10,10,0,84
6,7,7,4,6,58
9,10,8,9,8,85
4,0,4,5,3,30
6,2,3,4,4,41
1,7,2,3,2,32
8,1,8,8,9,69
5,1,3,3,4,33
10,0,9,9,5,63
9,9,9,7,8,87
2,9,1,0,0,22
7,3,7,5,2,44
6,10,10,8,8,91
8,2,9,9,2,59
8,4,10,9,0,65
4,1,3,2,1,23
10,6,10,10,0,91
3,6,1,2,2,32
6,5,10,8,1,57
4,4,6,5,6,55
3,7,6,4,1,39
7,2,5,5,7,51
7,7,7,7,1,61
3,5,2,3,5,41
1,2,6,3,10,43
4,10,7,6,9,80
9,3,10,7,8,72
5,3,5,4,9,58
5,4,7,6,7,56
2,3,4,4,7,44
5,8,5,3,1,40
9,8,10,10,3,83
1,5,3,3,9,43
6,3,7,7,0,44
1,0,1,0,0,-1
7,1,7,5,8,61
7,10,10,9,5,88
10,7,10,10,3,81
2,5,2,1,10,46
5,2,6,6,5,47
5,2,6,5,5,49
8,10,7,7,1,65
4,6,4,2,1,36
4,7,4,5,1,44
6,4,10,7,8,74
3,3,5,4,3,32
1,10,1,0,10,45
10,4,9,9,7,74
7,2,10,8,7,65
4,9,2,2,6,45
10,10,8,8,1,78
6,7,9,7,2,59
10,2,10,10,0,69
5,9,10,7,7,75
3,6,1,2,3,27
7,7,4,5,8,59
5,2,10,7,9,67
8,10,7,8,10,84
8,1,9,9,2,61
2,9,1,2,2,36
7,10,6,5,3,62
5,4,9,6,3,56
8,7,5,6,7,71
10,3,10,9,5,71
10,0,10,10,2,79
8,8,10,7,6,77
3,8,0,1,1,25
4,0,3,2,10,43
3,4,1,2,4,23
7,8,8,8,3,73
10,2,10,9,5,71
10,9,10,10,4,104
8,5,9,8,9,84
4,2,5,6,4,44
2,1,4,4,6,33
4,0,5,2,4,29
2,10,2,3,4,39
1,2,2,2,2,20
10,1,10,10,6,75
9,3,7,8,8,67
1,8,0,0,8,25
6,5,9,6,3,56
3,9,2,2,6,44
2,3,3,2,1,24
3,6,8,5,6,61
8,1,10,9,0,59
10,8,9,9,6,82
9,9,10,10,6,101
9,1,10,9,5,68
5,9,5,3,9,68
3,7,3,1,1,31
2,3,4,2,3,29
4,4,5,3,0,36
5,9,4,4,5,59
8,7,9,10,1,66
5,8,4,4,4,55
2,6,2,2,10,43
7,10,9,8,8,81
4,7,4,3,8,55
10,9,10,9,2,85
8,5,10,7,10,85
3,4,6,5,3,37
1,0,6,3,0,21
7,6,10,9,8,84
